Start Date,End Date,Duration (in seconds),Recorded Date,Out_tie,introvert,In_tie,tie_type
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_e41ZrIhK2URdHCV,4
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_e41ZrIhK2URdHCV,5
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_OJCnvFzUOOFbtHH,1
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_OJCnvFzUOOFbtHH,2
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_OJCnvFzUOOFbtHH,3
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_OJCnvFzUOOFbtHH,4
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_x44ozshKRXs1MK5,1
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_x44ozshKRXs1MK5,2
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_x44ozshKRXs1MK5,3
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_x44ozshKRXs1MK5,4
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_x44ozshKRXs1MK5,5
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_3L83lxZC7dTqbsR,3
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_2f35nXJNSOwmZSr,4
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_2f35nXJNSOwmZSr,5
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_PA6BpFTny7EZ5jr,4
2022-04-07T15:31:31Z,2022-04-07T15:36:55Z,323,2022-04-07T15:36:55Z,R_2usox9BRq13ONBH,3,R_PA6BpFTny7EZ5jr,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_1OKcVsWLMJuKE69,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_1f9FxEfyljqg2HA,1
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_1f9FxEfyljqg2HA,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_1f9FxEfyljqg2HA,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_1f9FxEfyljqg2HA,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_1f9FxEfyljqg2HA,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3Hnrf2wVHjz5O5A,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3Hnrf2wVHjz5O5A,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3Hnrf2wVHjz5O5A,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_31cjeGSOJq5JRzC,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3gNlZxrhNGCvQAd,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3gNlZxrhNGCvQAd,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_qCtppvDN8xw43tL,1
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_qCtppvDN8xw43tL,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_qCtppvDN8xw43tL,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_qCtppvDN8xw43tL,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_qCtppvDN8xw43tL,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_24BJNw1zsoo18my,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_24BJNw1zsoo18my,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_24BJNw1zsoo18my,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_24BJNw1zsoo18my,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3m1TyvKi6kKz505,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_3fwVt3urEfsmpJ8,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_e41ZrIhK2URdHCV,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_e41ZrIhK2URdHCV,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_OJCnvFzUOOFbtHH,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_x44ozshKRXs1MK5,1
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_x44ozshKRXs1MK5,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_x44ozshKRXs1MK5,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_x44ozshKRXs1MK5,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_x44ozshKRXs1MK5,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_27BAyWtH5pIPECQ,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_27BAyWtH5pIPECQ,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_27BAyWtH5pIPECQ,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_27BAyWtH5pIPECQ,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2f35nXJNSOwmZSr,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2f35nXJNSOwmZSr,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2f35nXJNSOwmZSr,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2f35nXJNSOwmZSr,5
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2usox9BRq13ONBH,1
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2usox9BRq13ONBH,2
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2usox9BRq13ONBH,3
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2usox9BRq13ONBH,4
2022-04-07T15:33:25Z,2022-04-07T15:37:00Z,214,2022-04-07T15:37:00Z,R_picywn7CsDCYenn,2,R_2usox9BRq13ONBH,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_1OKcVsWLMJuKE69,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_1OKcVsWLMJuKE69,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3Hnrf2wVHjz5O5A,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3Hnrf2wVHjz5O5A,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3Hnrf2wVHjz5O5A,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3Hnrf2wVHjz5O5A,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_31cjeGSOJq5JRzC,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_31cjeGSOJq5JRzC,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_31cjeGSOJq5JRzC,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_31cjeGSOJq5JRzC,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_31cjeGSOJq5JRzC,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3gNlZxrhNGCvQAd,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2zCutx5soLQdGaU,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2zCutx5soLQdGaU,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2zCutx5soLQdGaU,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2zCutx5soLQdGaU,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3kKWUYY7HFp7ywV,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3kKWUYY7HFp7ywV,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3kKWUYY7HFp7ywV,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_10VHRmyFVL8xdWn,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_10VHRmyFVL8xdWn,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_10VHRmyFVL8xdWn,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_10VHRmyFVL8xdWn,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3dEONOG5ochGaix,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3dEONOG5ochGaix,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_qCtppvDN8xw43tL,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_qCtppvDN8xw43tL,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_qCtppvDN8xw43tL,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_qCtppvDN8xw43tL,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_qCtppvDN8xw43tL,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_1FDJyqPvMj9vQfG,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_1FDJyqPvMj9vQfG,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_1FDJyqPvMj9vQfG,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_24BJNw1zsoo18my,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_24BJNw1zsoo18my,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_24BJNw1zsoo18my,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_24BJNw1zsoo18my,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_24BJNw1zsoo18my,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3m1TyvKi6kKz505,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3m1TyvKi6kKz505,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3m1TyvKi6kKz505,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3m1TyvKi6kKz505,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3m1TyvKi6kKz505,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_VJaueK36zR0sD6N,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_VJaueK36zR0sD6N,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_VJaueK36zR0sD6N,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_VJaueK36zR0sD6N,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_VJaueK36zR0sD6N,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3fwVt3urEfsmpJ8,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3fwVt3urEfsmpJ8,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3fwVt3urEfsmpJ8,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3fwVt3urEfsmpJ8,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_picywn7CsDCYenn,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_picywn7CsDCYenn,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_picywn7CsDCYenn,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_picywn7CsDCYenn,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_picywn7CsDCYenn,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_e41ZrIhK2URdHCV,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_e41ZrIhK2URdHCV,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_e41ZrIhK2URdHCV,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_e41ZrIhK2URdHCV,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_e41ZrIhK2URdHCV,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_OJCnvFzUOOFbtHH,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_OJCnvFzUOOFbtHH,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_x44ozshKRXs1MK5,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_x44ozshKRXs1MK5,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_x44ozshKRXs1MK5,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_x44ozshKRXs1MK5,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_x44ozshKRXs1MK5,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3L83lxZC7dTqbsR,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3L83lxZC7dTqbsR,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3L83lxZC7dTqbsR,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3L83lxZC7dTqbsR,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_3L83lxZC7dTqbsR,5
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2f35nXJNSOwmZSr,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2f35nXJNSOwmZSr,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2usox9BRq13ONBH,1
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2usox9BRq13ONBH,2
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2usox9BRq13ONBH,3
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2usox9BRq13ONBH,4
2022-04-07T15:31:27Z,2022-04-07T15:37:12Z,345,2022-04-07T15:37:13Z,R_1f9FxEfyljqg2HA,1,R_2usox9BRq13ONBH,5
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_1OKcVsWLMJuKE69,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_1f9FxEfyljqg2HA,2
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3Hnrf2wVHjz5O5A,1
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3Hnrf2wVHjz5O5A,2
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3Hnrf2wVHjz5O5A,3
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3Hnrf2wVHjz5O5A,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3Hnrf2wVHjz5O5A,5
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_31cjeGSOJq5JRzC,1
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_31cjeGSOJq5JRzC,2
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_31cjeGSOJq5JRzC,3
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_31cjeGSOJq5JRzC,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_31cjeGSOJq5JRzC,5
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3gNlZxrhNGCvQAd,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_10VHRmyFVL8xdWn,2
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_10VHRmyFVL8xdWn,3
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_10VHRmyFVL8xdWn,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_qCtppvDN8xw43tL,1
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_qCtppvDN8xw43tL,2
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_qCtppvDN8xw43tL,3
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_qCtppvDN8xw43tL,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_qCtppvDN8xw43tL,5
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_24BJNw1zsoo18my,4
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3m1TyvKi6kKz505,1
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3m1TyvKi6kKz505,2
2022-04-07T15:31:44Z,2022-04-07T15:37:23Z,339,2022-04-07T15:37:23Z,R_3kKWUYY7HFp7ywV,2,R_3m1TyvKi6kKz505,3
